Business ID,Name,Latitude,Longitude,Category,Rating,Popularity
55caba8a498eb63150d23037,المطعم الأفغاني اللي بدون اسم,24.66409,46.706109,Afghan Restaurant,No rating,0.9088788577544442
567fc024498e89ea7517eb86,مطعم كرستال,24.661882,46.704692,Cambodian Restaurant,No rating,0.41399645492834297
5a551252772fbc34443c81e3,مطعم المهمار,24.664125,46.706221,Middle Eastern Restaurant,No rating,0.9406920534569783
601fb7aac01e1f4ae5e6f362,باب الوجبة,24.66429,46.706632,Restaurant,No rating,0.950843687941245
5be71312610f04002cf5d0df,Fawal Abo Zaid (فوال أبو زيد),24.667426,46.707123,Restaurant,No rating,0.8581651320690311
4cb4bc993c53199ca5f639dc,Red Chilli (ريد تشيلي),24.66507,46.710413,Indian Restaurant,7.9,0.9386030568687097
4e7d0493f790fad083c7273e,Al Tazaj,24.666222,46.711598,Middle Eastern Restaurant,7.8,0.976898364537905
510ced68e4b0256d7455879d,ريد تشيلي,24.667928,46.712063,Indian Restaurant,8.0,0.9559159494445046
5a924a3fd41bb75e48e43cd1,شعبيات ابو زيد,24.667736,46.707029,Middle Eastern Restaurant,8.2,0.9681725813419714
4f356a11e4b03ada5a7842bf,ريد تشيلي,24.666937,46.712363,Indian Restaurant,7.6,0.9687699454727444
4d53c1eebbbf37040d383878,Al-Hamra Restaurant (مطعم الرحاب),24.668927,46.708877,Asian Restaurant,7.5,0.9069054226795693
52149e6611d2454637b4ef96,مطعم طليطلة الوطني,24.673344,46.707722,Indian Restaurant,7.9,0.9541345242688067
616560f2b3b18460a8505414,AlBaik,24.657526,46.710656,Fried Chicken Joint,7.8,0.9908617510947231
5ca360bcc47cf9002ce3a834,دومينوز بيتزا,24.663926,46.703214,Pizzeria,7.3,0.9292461300227034
526d56a611d2fe3ce270a2fb,Paradise Restaurant,24.669239,46.713322,Asian Restaurant,7.1,0.9037123691710328
50f06744e4b09ac86a435c53,مطعم و مطابخ الكندي,24.674532,46.711289,Fast Food Restaurant,7.5,0.9748200351662575
57236241498e7db35c691b92,Saravanaa Bhavan,24.664058,46.703419,South Indian Restaurant,7.2,0.9508099084219453
4f8877f6e4b07efb9cef4cb4,Mahboob Restaurant,24.67256,46.712132,Asian Restaurant,7.2,0.9414672045314336
5673c1ed498e87c83553160f,Nirala Sweets and Restaurant,24.674174,46.711336,Pakistani Restaurant,7.2,0.8665531200719682
55e1fbfe498e25aa2013c0f9,Canton (كانتون),24.663881,46.703718,Cantonese Restaurant,7.0,0.6341553608986064
5322d50d498e4d362adc9348,Mumtaz Restaurant,24.668156,46.71322,Indian Restaurant,6.7,0.9304799714118595
56dc569f498e35ba5f3b4ddd,لولو هايبر ماركت,24.663568,46.703261,Fast Food Restaurant,6.9,0.8883017968926398
513847d5e4b04267f9b45746,Al Malaz,24.67279,46.708442,Indian Restaurant,6.9,0.9366865136158131
4daf1ff56e81e2dffdd75ef4,Hayat Restaurant,24.672625,46.706406,Pakistani Restaurant,7.0,0.9421730186978529
5c9b48a9b5cb76002cb18ddf,Panino’s,24.657582,46.710964,Sandwich Spot,7.0,0.35916873936611843
4d7e2ca23633a09366b4799d,Herfy (هرفي),24.665569,46.710814,Fast Food Restaurant,6.2,0.9608797609121181
551d1337498eeaf9106495a7,Niagra Restaurant,24.668797,46.71321,Indian Restaurant,6.6,0.9632798846518309
4e341a00e4cdf7a42cad9421,لولو هايبر ماركت,24.663577,46.703504,Asian Restaurant,6.8,0.8622560096431638
50e1f196e4b0748c84074466,Food Court - Avenue Mall,24.663577,46.703504,Diner,6.5,0.9443491308885258
4f2e9392e4b010c5f6f11b33,دجاج كنتاكى,24.663886,46.706539,Fried Chicken Joint,6.1,0.9696179891941096
5cc168e47564f7002cf00de8,مكتب برج الحمام,24.665377,46.708909,BBQ Joint,No rating,0.8879568902218958
5206a13111d228eedd8c05e1,Mezbaan Restaurant (مطعم ميزبان درة),24.673038,46.708367,Indian Restaurant,6.2,0.9352766631524114
5d183b0a11549d00231ed405,Al Qasr Restaurant,24.664698,46.711385,Restaurant,No rating,0.8610115010373868
50433012e4b05698baa75339,Darbar Indian Cuisine (مطعم داربارالهندي),24.663311,46.703953,Indian Restaurant,6.1,0.9612620028410354
60df80f1db92cc77de5b7f36,Zaitoon Restaurant,24.667774,46.71168,Indian Restaurant,No rating,0.9023487433129885
5bdc225cc0af57002c8c8c85,Asian Omer Restaurant,24.667521,46.712063,Indian Restaurant,No rating,0.8781928312748568
54e3901d498e4adcc5342978,Cooper Restaurant,24.6694,46.711678,Kerala Restaurant,5.7,0.9233933838366778
5f6f447ceb9d25683fcba27a,food corner (ركن الطعام),24.666866,46.712998,Pakistani Restaurant,No rating,0.8931216009358705
5217b27d11d2230be4e9dca5,Hyderabad Tea Point,24.667644,46.712885,Asian Restaurant,No rating,0.9187887019953028
5be71312610f04002cf5d0df,Fawal Abo Zaid (فوال أبو زيد),24.667426,46.707123,Restaurant,No rating,0.8581651320690311
551d669b498e0984d92ffb5f,Sahar Restaurant,24.669337,46.709427,Middle Eastern Restaurant,No rating,0.9027949885416314
601fb7aac01e1f4ae5e6f362,باب الوجبة,24.66429,46.706632,Restaurant,No rating,0.950843687941245
5a551252772fbc34443c81e3,مطعم المهمار,24.664125,46.706221,Middle Eastern Restaurant,No rating,0.9406920534569783
50a96495e4b0b9c732549742,French Fries Dinner,24.669277,46.707727,Asian Restaurant,No rating,0.8516225725415177
5aeb51a4ff0306002c79b3e9,Shalimar Restaurant,24.667663,46.711652,Indian Restaurant,5.1,0.9510979232707109
525b046d11d2ea8f3ee355a0,Shawarma Place,24.67012,46.709006,Shawarma Restaurant,No rating,0.10339910857626437
55caba8a498eb63150d23037,المطعم الأفغاني اللي بدون اسم,24.66409,46.706109,Afghan Restaurant,No rating,0.9088788577544442
5758841c498ee02291aba4a5,My Pizza,24.669931,46.71164,Pizzeria,No rating,0.2808695914989395
58574cc9debdf67a4d74ae43,المطعم الأفغاني النفسية,24.664042,46.706062,Afghan Restaurant,No rating,0.19518695186062926
5d4edeab32ac8d000872c63b,Village Broasted,24.670381,46.708866,Fast Food Restaurant,No rating,0.10969098851318557
51f68cd8498e394448726424,Lasani Resturant,24.663516,46.705792,Asian Restaurant,No rating,0.7448277333409189
56a522d9498e478b4b5c1351,مطعم فيروز,24.670903,46.711713,Buffet,No rating,0.907353445777649
51d70fe2498e0cd0c2dc793e,Alfa Hotel,24.670233,46.713573,Indian Restaurant,No rating,0.9369069694259793
4f550ff2e4b0639bbc2f32bb,Feroz Restaurant,24.671203,46.712236,Asian Restaurant,No rating,0.9315555824211381
61d8a57524d9b151bc2d6594,Ponnusamy Restaurant,24.663669,46.70393,Indian Restaurant,No rating,0.3561463613235171
6009cb5fc539d06679ef7f1b,Walnut Wood Coffee (قهوة خشب الجوز),24.666416,46.724298,Coffee Shop,9.0,0.9757249707096011
4ed2a926b8f7971d6d5a3bc3,Al Khafeef (عالخفيف),24.666398,46.724671,Pizzeria,8.2,0.9395684399729053
510ced68e4b0256d7455879d,ريد تشيلي,24.667928,46.712063,Indian Restaurant,8.0,0.9559159494445046
4cb4bc993c53199ca5f639dc,Red Chilli (ريد تشيلي),24.66507,46.710413,Indian Restaurant,7.9,0.9386030568687097
5f9051e8c14d1b3999ab0a32,The Biryani King,24.674208,46.718564,Pakistani Restaurant,7.9,0.9386297249102621
4e7d0493f790fad083c7273e,Al Tazaj,24.666222,46.711598,Middle Eastern Restaurant,7.8,0.976898364537905
4f356a11e4b03ada5a7842bf,ريد تشيلي,24.666937,46.712363,Indian Restaurant,7.6,0.9687699454727444
4ebe84342c5b252c19089a72,وودن بيكري,24.669228,46.711669,Bakery,7.7,0.9298488277617868
5adf0904c0f1631dbcfb99c1,Bab Tuma (باب توما),24.669974,46.727637,Middle Eastern Restaurant,7.8,0.9949668516243504
4c28a17b9eb19521ec8d2959,McDonald's (ماكدونالدز),24.670305,46.72772,Burger Joint,7.8,0.9957793379569791
4dff809aae605b47b175d1da,Shogun (شوقن),24.670857,46.719334,Japanese Restaurant,7.2,0.951561947193722
56239c76498e5a449fee01ab,Sufrat Al Towfer Al Bukhari (مطعم سفرة التوفير البخاري),24.664181,46.723871,Restaurant,7.1,0.9515086111106172
4c2fb87e6f1fef3b2199eb3d,برجر كنج,24.66149,46.726525,Burger Joint,7.2,0.9248423474276896
52723012498e732201ce5928,فرن و ملحمة و مشويات الضيعة اللبنانية,24.669561,46.722548,Middle Eastern Restaurant,7.0,0.7493950799241206
526d56a611d2fe3ce270a2fb,Paradise Restaurant,24.669239,46.713322,Asian Restaurant,7.1,0.9037123691710328
4ce6c761f3bda14389edade4,Tamarind,24.667099,46.720104,Asian Restaurant,6.5,0.9472559474177336
5322d50d498e4d362adc9348,Mumtaz Restaurant,24.668156,46.71322,Indian Restaurant,6.7,0.9304799714118595
4e23d1d8aeb702639547302e,Kudu (كودو),24.666403,46.724363,Fast Food Restaurant,6.5,0.9430743985023228
551d1337498eeaf9106495a7,Niagra Restaurant,24.668797,46.71321,Indian Restaurant,6.6,0.9632798846518309
5dd5737983e191000755ca19,برجر كنج,24.661625,46.726954,Burger Joint,6.7,0.9144418112222674
4f990023e4b098b3992dd668,Kudu (كودو),24.666403,46.724363,Fast Food Restaurant,7.8,0.9336854700064536
4f6b0f07e4b0b949c49a84f0,ركن التمر الهندي,24.666271,46.717901,Indian Restaurant,No rating,0.39962593627049214
53fdf99b498e3277ac95b573,مطعم فهد المعيذر,24.667247,46.718526,Buffet,No rating,0.4348313068584869
5265694811d27423156c563e,مطعم فرح,24.667247,46.718526,Fast Food Restaurant,No rating,0.412974180002169
4f7b436ce4b00fc6db7301cb,Coco Palm,24.665258,46.711767,Asian Restaurant,6.2,0.5723281733636045
55202b75498eaa1b74bfb49d,Gawar,24.667616,46.720132,Falafel Restaurant,No rating,0.8759278256123427
5c1725e54c9be6002cb36b6a,فووول تاااااوه,24.666616,46.721048,Halal Restaurant,No rating,0.34594139075614566
4d7e2ca23633a09366b4799d,Herfy (هرفي),24.665569,46.710814,Fast Food Restaurant,6.2,0.9608797609121181
4ca8358076d3a09329d3136b,على خفيف,24.668514,46.71943,Mediterranean Restaurant,No rating,0.9511548150926892
567bb167498ea638f259ad47,محل فلافل وفول,24.663,46.718279,Falafel Restaurant,No rating,0.1342326982191082
518e210d498e57c72a42008a,Backyard Grill,24.668047,46.715462,American Restaurant,No rating,0.0776164460034384
5209e35611d2957a607f06c2,بوفيه فول وفلافل,24.669747,46.722492,Falafel Restaurant,No rating,0.49907639682756977
5f61051465f5f93e83699894,كودو,24.666341,46.724382,Restaurant,No rating,0.08063526830716605
5bdfe3efe17910002ca02559,الرومانسية,24.668295,46.723913,Arepa Restaurant,No rating,0.25590830460592634
4eb7b92f5c5c5a5320f8fae5,Ib Yemeni. Restaurant,24.668167,46.724258,Restaurant,No rating,0.6975275169742085
4ffc834fe4b0184d356c2c17,Al AFANDI / Brosted,24.663149,46.723744,Fried Chicken Joint,No rating,0.06886755050482603
4fa9f499e4b04c40ca2db552,بيتزا هت,24.668565,46.724015,Pizzeria,No rating,0.7145559504401116
542ad2c6498e2e36b6049bc3,Antalya,24.661426,46.722006,Turkish Restaurant,No rating,0.6638528919713194
4debb33952b11677f05bd722,Olivio’s,24.670344,46.718999,Italian Restaurant,5.4,0.8975218277920106
59de04285a2c91124fb1873c,Rida Family Restaurant,24.667675,46.712446,Indian Restaurant,5.7,0.8108524706162629
557ff5e5498e9c3a108a153a,عالم الطهاة,24.671229,46.721491,Restaurant,No rating,0.96379546678851
4f31241be4b0a160e7509b65,AlJomaih Holding (الجميح القابضة),24.6721,46.718651,Business Center,No rating,0.9211532683462792
5f6f447ceb9d25683fcba27a,food corner (ركن الطعام),24.666866,46.712998,Pakistani Restaurant,No rating,0.8931216009358705
534c1508498ec6abd9381624,New Samandal Restaurant,24.668103,46.713482,Indian Restaurant,No rating,0.58607465984913
5217b27d11d2230be4e9dca5,Hyderabad Tea Point,24.667644,46.712885,Asian Restaurant,No rating,0.9187887019953028
4d4f8fa2e0275481db1e98b6,Jollibee (Al Batha),24.671409,46.716345,Fast Food Restaurant,No rating,0.2537304145458166
6168fd0c3f650f36a7143510,Zam Zam Indian Restaurant,24.668545,46.71318,Indian Restaurant,No rating,0.11504237551802671
54e3901d498e4adcc5342978,Cooper Restaurant,24.6694,46.711678,Kerala Restaurant,5.7,0.9233933838366778
5564c7e9498e5aa116bfd78d,Shadaab Restaurant,24.669239,46.713322,South Indian Restaurant,No rating,0.6682673417829541
5425a4bc498e30cf770eb0fa,Nomania Cafe,24.669182,46.713032,Indian Chinese Restaurant,No rating,0.7716824511841499
6009cb5fc539d06679ef7f1b,Walnut Wood Coffee (قهوة خشب الجوز),24.666416,46.724298,Coffee Shop,9.0,0.9757249707096011
4fcb9a75e4b068d42021947c,Baskin Robbins (باسكن روبنز),24.668569,46.729963,Ice Cream Parlor,8.4,0.9439864455234136
596e46a735dfa71f65152d7e,Hamburgini (هامبرغيني),24.667902,46.730104,Burger Joint,8.3,0.9343006128315948
4c5b1c972091a593f60f61d0,Mac coy's (مطاعم مقصود),24.665876,46.731208,Fast Food Restaurant,8.3,0.992634286923237
57c95e97498e1f8717fa7462,Alahmadi Grilles (الأحمدي للمشويات والمعجنات),24.66857,46.732232,Mediterranean Restaurant,8.3,0.9479830960173947
5f11aaf4076bd258d29e7d65,كشري التحرير,24.671152,46.731819,Egyptian Restaurant,8.4,0.9802016459515246
5b68b8a8b54618002c80842c,Mahboob,24.665367,46.731423,Fast Food Restaurant,7.8,0.9382314821564134
4f0f3a71e4b04ebcbb7577d1,المطعم الشرقي,24.668813,46.732465,Middle Eastern Restaurant,7.9,0.9586183109884776
5adf0904c0f1631dbcfb99c1,Bab Tuma (باب توما),24.669974,46.727637,Middle Eastern Restaurant,7.8,0.9949668516243504
4c28a17b9eb19521ec8d2959,McDonald's (ماكدونالدز),24.670305,46.72772,Burger Joint,7.8,0.9957793379569791
4f060350e5facc333eab5596,Indian Corner (الركن الهندي),24.671161,46.73433,Indian Restaurant,8.1,0.9718634382928186
57041063498e7bb04d1b54ad,The Diner,24.671069,46.730801,Sri Lankan Restaurant,7.8,0.9470799383434879
581236fdd67ccc78299aa550,The Sandwich Co (ذا ساندوتش كومباني),24.66615,46.731002,Sandwich Spot,7.4,0.9044377399012571
4f9d1786e4b044503b610d12,مطعم الركن البخاري,24.660218,46.735757,Asian Restaurant,8.1,0.9700055647313373
4ea542fb93ad755e381f686b,Koshary Express (كشري اكسبرس),24.67088,46.730306,Egyptian Restaurant,7.6,0.9775401754045986
4c2fb87e6f1fef3b2199eb3d,برجر كنج,24.66149,46.726525,Burger Joint,7.2,0.9248423474276896
4eeb1c0502d5c4fc497f907e,CORNER HASHEM (ركن هاشم),24.667654,46.733307,Falafel Restaurant,7.2,0.9297634900288193
56239c76498e5a449fee01ab,Sufrat Al Towfer Al Bukhari (مطعم سفرة التوفير البخاري),24.664181,46.723871,Restaurant,7.1,0.9515086111106172
5c6a9711071902002521345f,Saldwich,24.662237,46.72912,Sandwich Spot,7.0,0.9609917666866381
4eea4c7abe7b7263da8f43eb,باسكن روبنز,24.670639,46.729214,Ice Cream Parlor,6.7,0.7834039443811326
5dd5737983e191000755ca19,برجر كنج,24.661625,46.726954,Burger Joint,6.7,0.9144418112222674
4e23d1d8aeb702639547302e,Kudu (كودو),24.666403,46.724363,Fast Food Restaurant,6.5,0.9430743985023228
55fef456498e786c54c1072b,دومينوز بيتزا,24.673743,46.730789,Pizzeria,6.8,0.9343699497396311
56d48af4cd10d8bca55f045f,Shayah (شايه),24.666624,46.730675,Persian Restaurant,6.2,0.9399311253380175
4f990023e4b098b3992dd668,Kudu (كودو),24.666403,46.724363,Fast Food Restaurant,7.8,0.9336854700064536
5812379c38fafae0d57985a7,Maestro Pizza (مايسترو بيتزا),24.666115,46.73089,Pizzeria,6.1,0.9420218997957228
55d84b79498e8e6776900122,Shawaya House (بيت الشواية),24.671397,46.733462,Middle Eastern Restaurant,6.5,0.9686632733065349
4ce6c761f3bda14389edade4,Tamarind,24.667099,46.720104,Asian Restaurant,6.5,0.9472559474177336
523982d311d20c72739b4e3e,Jan Burger (جان برجر),24.671033,46.731548,Fast Food Restaurant,6.1,0.39157574346055174
567ed8c7498ed30f1bf7abb9,Pizzaria,24.668033,46.72804,Pizzeria,No rating,0.3065100245168195
4bc3439f74a9a5939042d4f6,ستيك هاوس,24.67141,46.733396,BBQ Joint,6.1,0.20180062616561564
4fbba2bbe4b039e2d73c9f32,Kabab House (بيت الكباب),24.665889,46.731142,Lebanese Restaurant,No rating,0.7231075024312364
5ea949f254cad50008965d65,مطعم بيت الكباب فرع حي الملز,24.665456,46.731274,Restaurant,No rating,0.47133096639648975
4fe989aae4b0fba7c1c8dfb5,Penguin (مطاعم البطريق),24.668455,46.729384,Fast Food Restaurant,No rating,0.6327312874797101
5da5de981241020009c0f047,Macoy's,24.665876,46.731208,Syrian Restaurant,No rating,0.3550600830976175
59a871f481635b7839087bd5,Humburgini (همبرقيني),24.668158,46.730272,Burger Joint,No rating,0.6950847243680118
5866ac9aac13690a1b8b5d5a,مايسترو بيتزا,24.665615,46.731348,Pizzeria,No rating,0.24258495104636504
5f1c96bac4de871d11579d65,كوخ الكشري,24.665462,46.73146,Egyptian Restaurant,No rating,0.631579228084648
50d7316ae4b025aef24f0d39,ركن الفاكهة اللبنانية,24.665752,46.731245,Diner,5.5,0.47271414881833906
6592bf076b7c5e34550636e0,محبوب,24.665088812672415,46.73156261438635,Shawarma Restaurant,No rating,0.8131779238396291
532499ee498e89b38c148714,Al Ajmi restaurant,24.665142,46.731675,Asian Restaurant,No rating,0.19007202149088576
5f61051465f5f93e83699894,كودو,24.666341,46.724382,Restaurant,No rating,0.08063526830716605
53c305e5498e38d8a5edc10a,Al-Afandi (الأفندي),24.671152,46.731819,Fried Chicken Joint,5.9,0.5518631182763201
635988260ec7a7633b9f06a9,"Chkn, Sors, Ulb",24.662237,46.727004,Burger Joint,No rating,0.8618577668893151
5d0a92dc838e59002c0c8b5d,برقرايزر,24.66198,46.729811,Burger Joint,No rating,0.10532987478465557
4eb7b92f5c5c5a5320f8fae5,Ib Yemeni. Restaurant,24.668167,46.724258,Restaurant,No rating,0.6975275169742085
5bdfe3efe17910002ca02559,الرومانسية,24.668295,46.723913,Arepa Restaurant,No rating,0.25590830460592634
4fa9f499e4b04c40ca2db552,بيتزا هت,24.668565,46.724015,Pizzeria,No rating,0.7145559504401116
